epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
56,3240,8.2512,8.2512,8.9572,8.9572
56,3780,9.1146,9.1146,9.6677,9.6677
56,4320,8.7199,8.7199,11.8662,11.8662
56,4860,11.0438,11.0438,9.837,9.837
57,0,10.8824,10.8824,10.8191,10.8191
57,540,11.1791,11.1791,11.9038,11.9038
57,1080,8.8837,8.8837,10.6397,10.6397
57,1620,6.6517,6.6517,9.6868,9.6868
57,2160,9.1919,9.1919,12.8922,12.8922
57,2700,9.9977,9.9977,11.2464,11.2464
57,3240,8.2512,8.2512,9.9487,9.9487
57,3780,9.1146,9.1146,9.6347,9.6347
57,4320,8.7199,8.7199,9.4966,9.4966
57,4860,11.0438,11.0438,9.2456,9.2456
58,0,10.8824,10.8824,9.5874,9.5874
58,540,11.1791,11.1791,10.1895,10.1895
58,1080,8.8837,8.8837,10.7773,10.7773
58,1620,6.6517,6.6517,11.7921,11.7921
58,2160,9.1919,9.1919,9.5122,9.5122
58,2700,9.9977,9.9977,9.6705,9.6705
58,3240,8.2512,8.2512,10.3843,10.3843
58,3780,9.1146,9.1146,10.3367,10.3367
58,4320,8.7199,8.7199,9.5728,9.5728
58,4860,11.0438,11.0438,10.4168,10.4168
59,0,10.8824,10.8824,8.8772,8.8772
59,540,11.1791,11.1791,11.1094,11.1094
59,1080,8.8837,8.8837,10.1383,10.1383
59,1620,6.6517,6.6517,10.7217,10.7217
59,2160,9.1919,9.1919,9.2244,9.2244
59,2700,9.9977,9.9977,9.574,9.574
59,3240,8.2512,8.2512,9.9776,9.9776
59,3780,9.1146,9.1146,13.2166,13.2166
59,4320,8.7199,8.7199,10.2763,10.2763
59,4860,11.0438,11.0438,11.666,11.666
60,0,10.8824,10.8824,8.1171,8.1171
60,540,11.1791,11.1791,9.7699,9.7699
60,1080,8.8837,8.8837,9.6746,9.6746
60,1620,6.6517,6.6517,10.2378,10.2378
60,2160,9.1919,9.1919,10.5122,10.5122
60,2700,9.9977,9.9977,11.7983,11.7983
60,3240,8.2512,8.2512,11.1444,11.1444
60,3780,9.1146,9.1146,9.5666,9.5666
60,4320,8.7199,8.7199,11.9841,11.9841
60,4860,11.0438,11.0438,10.4601,10.4601
61,0,10.8824,10.8824,10.9872,10.9872
61,540,11.1791,11.1791,9.6789,9.6789
61,1080,8.8837,8.8837,8.8096,8.8096
61,1620,6.6517,6.6517,9.6015,9.6015
61,2160,9.1919,9.1919,9.7935,9.7935
61,2700,9.9977,9.9977,8.8125,8.8125
61,3240,8.2512,8.2512,9.2446,9.2446
61,3780,9.1146,9.1146,8.8368,8.8368
61,4320,8.7199,8.7199,10.7683,10.7683
61,4860,11.0438,11.0438,9.3343,9.3343
62,0,10.8824,10.8824,10.5072,10.5072
62,540,11.1791,11.1791,10.1519,10.1519
62,1080,8.8837,8.8837,10.6262,10.6262
62,1620,6.6517,6.6517,10.9358,10.9358
62,2160,9.1919,9.1919,10.5628,10.5628
62,2700,9.9977,9.9977,9.9621,9.9621
62,3240,8.2512,8.2512,9.7574,9.7574
62,3780,9.1146,9.1146,11.6319,11.6319
62,4320,8.7199,8.7199,10.2527,10.2527
62,4860,11.0438,11.0438,9.5344,9.5344
63,0,10.8824,10.8824,10.6156,10.6156
63,540,11.1791,11.1791,7.7684,7.7684
63,1080,8.8837,8.8837,12.2619,12.2619
63,1620,6.6517,6.6517,9.7089,9.7089
63,2160,9.1919,9.1919,10.7485,10.7485
63,2700,9.9977,9.9977,10.4382,10.4382
63,3240,8.2512,8.2512,9.8671,9.8671
63,3780,9.1146,9.1146,11.0662,11.0662
63,4320,8.7199,8.7199,10.232,10.232
63,4860,11.0438,11.0438,10.4247,10.4247
64,0,10.8824,10.8824,8.9008,8.9008
64,540,11.1791,11.1791,9.1855,9.1855
64,1080,8.8837,8.8837,10.4808,10.4808
64,1620,6.6517,6.6517,9.3234,9.3234
64,2160,9.1919,9.1919,11.7756,11.7756
64,2700,9.9977,9.9977,12.2797,12.2797
64,3240,8.2512,8.2512,9.7639,9.7639
64,3780,9.1146,9.1146,9.9243,9.9243
64,4320,8.7199,8.7199,11.0535,11.0535
64,4860,11.0438,11.0438,9.7132,9.7132
65,0,10.8824,10.8824,11.4827,11.4827
65,540,11.1791,11.1791,8.5642,8.5642
65,1080,8.8837,8.8837,12.121,12.121
65,1620,6.6517,6.6517,7.8531,7.8531
65,2160,9.1919,9.1919,7.7477,7.7477
65,2700,9.9977,9.9977,10.7629,10.7629
65,3240,8.2512,8.2512,9.591,9.591
65,3780,9.1146,9.1146,7.6157,7.6157
65,4320,8.7199,8.7199,11.6579,11.6579
65,4860,11.0438,11.0438,10.92,10.92
66,0,10.8824,10.8824,12.0875,12.0875
66,540,11.1791,11.1791,12.3719,12.3719
66,1080,8.8837,8.8837,10.6371,10.6371
66,1620,6.6517,6.6517,12.3808,12.3808
66,2160,9.1919,9.1919,11.1471,11.1471
66,2700,9.9977,9.9977,11.9397,11.9397
66,3240,8.2512,8.2512,11.0987,11.0987
66,3780,9.1146,9.1146,8.0904,8.0904
66,4320,8.7199,8.7199,9.4812,9.4812
66,4860,11.0438,11.0438,8.572,8.572
67,0,10.8824,10.8824,10.5996,10.5996
67,540,11.1791,11.1791,9.2839,9.2839
67,1080,8.8837,8.8837,11.0513,11.0513
67,1620,6.6517,6.6517,9.7082,9.7082
67,2160,9.1919,9.1919,10.028,10.028
67,2700,9.9977,9.9977,11.0831,11.0831
67,3240,8.2512,8.2512,12.4773,12.4773
67,3780,9.1146,9.1146,8.4206,8.4206
67,4320,8.7199,8.7199,9.0025,9.0025
67,4860,11.0438,11.0438,10.814,10.814
68,0,10.8824,10.8824,8.8638,8.8638
68,540,11.1791,11.1791,11.8406,11.8406
68,1080,8.8837,8.8837,10.3566,10.3566
68,1620,6.6517,6.6517,10.2198,10.2198
68,2160,9.1919,9.1919,10.6386,10.6386
68,2700,9.9977,9.9977,12.7921,12.7921
68,3240,8.2512,8.2512,9.728,9.728
68,3780,9.1146,9.1146,12.3295,12.3295
68,4320,8.7199,8.7199,9.3596,9.3596
68,4860,11.0438,11.0438,9.8891,9.8891
69,0,10.8824,10.8824,9.6247,9.6247
69,540,11.1791,11.1791,9.4553,9.4553
69,1080,8.8837,8.8837,11.7185,11.7185
69,1620,6.6517,6.6517,11.4212,11.4212
69,2160,9.1919,9.1919,11.7042,11.7042
69,2700,9.9977,9.9977,8.8929,8.8929
69,3240,8.2512,8.2512,11.1547,11.1547
69,3780,9.1146,9.1146,10.4152,10.4152
69,4320,8.7199,8.7199,9.6972,9.6972
69,4860,11.0438,11.0438,11.4052,11.4052
