epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
57,0,0.0691,0.0691,0.1239,0.1239
57,540,0.0909,0.0909,0.0987,0.0987
57,1080,0.0887,0.0887,0.1408,0.1408
57,1620,0.0781,0.0781,0.1099,0.1099
57,2160,0.0612,0.0612,0.1297,0.1297
57,2700,0.0901,0.0901,0.1447,0.1447
57,3240,0.0705,0.0705,0.0844,0.0844
57,3780,0.0842,0.0842,0.0939,0.0939
57,4320,0.1243,0.1243,0.0985,0.0985
57,4860,0.1017,0.1017,0.1082,0.1082
58,0,0.0671,0.0671,0.1434,0.1434
58,540,0.0981,0.0981,0.1363,0.1363
58,1080,0.0873,0.0873,0.1089,0.1089
58,1620,0.0869,0.0869,0.1662,0.1662
58,2160,0.0398,0.0398,0.0938,0.0938
58,2700,0.0871,0.0871,0.168,0.168
58,3240,0.0787,0.0787,0.1099,0.1099
58,3780,0.0868,0.0868,0.1329,0.1329
58,4320,0.1135,0.1135,0.1037,0.1037
58,4860,0.0696,0.0696,0.0971,0.0971
59,0,0.066,0.066,0.1169,0.1169
59,540,0.0873,0.0873,0.0984,0.0984
59,1080,0.0897,0.0897,0.1412,0.1412
59,1620,0.0958,0.0958,0.1397,0.1397
59,2160,0.0484,0.0484,0.104,0.104
59,2700,0.0743,0.0743,0.165,0.165
59,3240,0.1051,0.1051,0.1244,0.1244
59,3780,0.0811,0.0811,0.1061,0.1061
59,4320,0.1282,0.1282,0.101,0.101
59,4860,0.0749,0.0749,0.1198,0.1198
60,0,0.0594,0.0594,0.1129,0.1129
60,540,0.0973,0.0973,0.1821,0.1821
60,1080,0.0799,0.0799,0.1477,0.1477
60,1620,0.0789,0.0789,0.1279,0.1279
60,2160,0.0586,0.0586,0.101,0.101
60,2700,0.0746,0.0746,0.1293,0.1293
60,3240,0.0981,0.0981,0.1354,0.1354
60,3780,0.0951,0.0951,0.1155,0.1155
60,4320,0.1235,0.1235,0.1126,0.1126
60,4860,0.1072,0.1072,0.1163,0.1163
61,0,0.0553,0.0553,0.096,0.096
61,540,0.0803,0.0803,0.0946,0.0946
61,1080,0.0803,0.0803,0.1211,0.1211
61,1620,0.0662,0.0662,0.0979,0.0979
61,2160,0.0427,0.0427,0.1253,0.1253
61,2700,0.0876,0.0876,0.0993,0.0993
61,3240,0.0732,0.0732,0.1229,0.1229
61,3780,0.0987,0.0987,0.1075,0.1075
61,4320,0.1173,0.1173,0.1074,0.1074
61,4860,0.1201,0.1201,0.1119,0.1119
62,0,0.076,0.076,0.1175,0.1175
62,540,0.0831,0.0831,0.1334,0.1334
62,1080,0.0796,0.0796,0.1227,0.1227
62,1620,0.0581,0.0581,0.1076,0.1076
62,2160,0.0615,0.0615,0.1214,0.1214
62,2700,0.0779,0.0779,0.0877,0.0877
62,3240,0.0619,0.0619,0.1422,0.1422
62,3780,0.0788,0.0788,0.123,0.123
62,4320,0.0943,0.0943,0.1249,0.1249
62,4860,0.0859,0.0859,0.1144,0.1144
63,0,0.0587,0.0587,0.1167,0.1167
63,540,0.0786,0.0786,0.1043,0.1043
63,1080,0.0661,0.0661,0.1326,0.1326
63,1620,0.0552,0.0552,0.0977,0.0977
63,2160,0.0447,0.0447,0.119,0.119
63,2700,0.0717,0.0717,0.0806,0.0806
63,3240,0.0614,0.0614,0.1557,0.1557
63,3780,0.0797,0.0797,0.1117,0.1117
63,4320,0.1011,0.1011,0.1144,0.1144
63,4860,0.0995,0.0995,0.1061,0.1061
64,0,0.0555,0.0555,0.0993,0.0993
64,540,0.0762,0.0762,0.1387,0.1387
64,1080,0.0686,0.0686,0.1021,0.1021
64,1620,0.0547,0.0547,0.1091,0.1091
64,2160,0.0542,0.0542,0.106,0.106
64,2700,0.0734,0.0734,0.1261,0.1261
64,3240,0.0585,0.0585,0.1413,0.1413
64,3780,0.073,0.073,0.1619,0.1619
64,4320,0.1054,0.1054,0.1154,0.1154
64,4860,0.1174,0.1174,0.131,0.131
65,0,0.0791,0.0791,0.1074,0.1074
65,540,0.0774,0.0774,0.1365,0.1365
65,1080,0.0638,0.0638,0.1324,0.1324
65,1620,0.0515,0.0515,0.1124,0.1124
65,2160,0.052,0.052,0.1326,0.1326
65,2700,0.0855,0.0855,0.0893,0.0893
65,3240,0.065,0.065,0.1223,0.1223
65,3780,0.0936,0.0936,0.1742,0.1742
65,4320,0.1002,0.1002,0.1031,0.1031
65,4860,0.1122,0.1122,0.1279,0.1279
66,0,0.1018,0.1018,0.1285,0.1285
66,540,0.0998,0.0998,0.1102,0.1102
66,1080,0.0739,0.0739,0.1312,0.1312
66,1620,0.0613,0.0613,0.1199,0.1199
66,2160,0.0535,0.0535,0.1409,0.1409
66,2700,0.0641,0.0641,0.1099,0.1099
66,3240,0.0546,0.0546,0.1002,0.1002
66,3780,0.0833,0.0833,0.1361,0.1361
66,4320,0.0907,0.0907,0.0868,0.0868
66,4860,0.1045,0.1045,0.1656,0.1656
67,0,0.083,0.083,0.1184,0.1184
67,540,0.0914,0.0914,0.1385,0.1385
67,1080,0.068,0.068,0.1409,0.1409
67,1620,0.077,0.077,0.1079,0.1079
67,2160,0.0498,0.0498,0.1273,0.1273
67,2700,0.0551,0.0551,0.0853,0.0853
67,3240,0.0599,0.0599,0.0897,0.0897
67,3780,0.082,0.082,0.1579,0.1579
67,4320,0.0816,0.0816,0.1059,0.1059
67,4860,0.0854,0.0854,0.1102,0.1102
68,0,0.0745,0.0745,0.1234,0.1234
68,540,0.0868,0.0868,0.1352,0.1352
68,1080,0.0598,0.0598,0.1321,0.1321
68,1620,0.0891,0.0891,0.1347,0.1347
68,2160,0.0483,0.0483,0.1139,0.1139
68,2700,0.0669,0.0669,0.1331,0.1331
68,3240,0.0598,0.0598,0.1226,0.1226
68,3780,0.0731,0.0731,0.1168,0.1168
68,4320,0.095,0.095,0.1425,0.1425
68,4860,0.0763,0.0763,0.1264,0.1264
69,0,0.0886,0.0886,0.1347,0.1347
69,540,0.0921,0.0921,0.1762,0.1762
69,1080,0.082,0.082,0.1104,0.1104
69,1620,0.0807,0.0807,0.1442,0.1442
69,2160,0.0369,0.0369,0.1572,0.1572
69,2700,0.0542,0.0542,0.1213,0.1213
69,3240,0.0453,0.0453,0.1157,0.1157
69,3780,0.0701,0.0701,0.1267,0.1267
69,4320,0.0746,0.0746,0.1322,0.1322
69,4860,0.0751,0.0751,0.1361,0.1361
