epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
57,3240,0.1639,0.1639,0.1292,0.1292
57,3780,0.129,0.129,0.1575,0.1575
57,4320,0.1681,0.1681,0.142,0.142
57,4860,0.1729,0.1729,0.1854,0.1854
58,0,0.1292,0.1292,0.1328,0.1328
58,540,0.0877,0.0877,0.1715,0.1715
58,1080,0.1794,0.1794,0.1529,0.1529
58,1620,0.1576,0.1576,0.1379,0.1379
58,2160,0.158,0.158,0.1513,0.1513
58,2700,0.1433,0.1433,0.1782,0.1782
58,3240,0.1639,0.1639,0.1465,0.1465
58,3780,0.129,0.129,0.1474,0.1474
58,4320,0.1681,0.1681,0.1604,0.1604
58,4860,0.1729,0.1729,0.1423,0.1423
59,0,0.1292,0.1292,0.1607,0.1607
59,540,0.0877,0.0877,0.1515,0.1515
59,1080,0.1794,0.1794,0.1713,0.1713
59,1620,0.1576,0.1576,0.1287,0.1287
59,2160,0.158,0.158,0.1234,0.1234
59,2700,0.1433,0.1433,0.1412,0.1412
59,3240,0.1639,0.1639,0.1485,0.1485
59,3780,0.129,0.129,0.1554,0.1554
59,4320,0.1681,0.1681,0.1843,0.1843
59,4860,0.1729,0.1729,0.1477,0.1477
60,0,0.1292,0.1292,0.1552,0.1552
60,540,0.0877,0.0877,0.1249,0.1249
60,1080,0.1794,0.1794,0.1819,0.1819
60,1620,0.1576,0.1576,0.139,0.139
60,2160,0.158,0.158,0.1554,0.1554
60,2700,0.1433,0.1433,0.1382,0.1382
60,3240,0.1639,0.1639,0.1595,0.1595
60,3780,0.129,0.129,0.1357,0.1357
60,4320,0.1681,0.1681,0.1493,0.1493
60,4860,0.1729,0.1729,0.1035,0.1035
61,0,0.1292,0.1292,0.1531,0.1531
61,540,0.0877,0.0877,0.1817,0.1817
61,1080,0.1794,0.1794,0.1453,0.1453
61,1620,0.1576,0.1576,0.1171,0.1171
61,2160,0.158,0.158,0.186,0.186
61,2700,0.1433,0.1433,0.1522,0.1522
61,3240,0.1639,0.1639,0.1545,0.1545
61,3780,0.129,0.129,0.1676,0.1676
61,4320,0.1681,0.1681,0.165,0.165
61,4860,0.1729,0.1729,0.1447,0.1447
62,0,0.1292,0.1292,0.1539,0.1539
62,540,0.0877,0.0877,0.1597,0.1597
62,1080,0.1794,0.1794,0.152,0.152
62,1620,0.1576,0.1576,0.1387,0.1387
62,2160,0.158,0.158,0.1251,0.1251
62,2700,0.1433,0.1433,0.1271,0.1271
62,3240,0.1639,0.1639,0.1693,0.1693
62,3780,0.129,0.129,0.1752,0.1752
62,4320,0.1681,0.1681,0.1572,0.1572
62,4860,0.1729,0.1729,0.1678,0.1678
63,0,0.1292,0.1292,0.1784,0.1784
63,540,0.0877,0.0877,0.1261,0.1261
63,1080,0.1794,0.1794,0.1477,0.1477
63,1620,0.1576,0.1576,0.103,0.103
63,2160,0.158,0.158,0.1624,0.1624
63,2700,0.1433,0.1433,0.1395,0.1395
63,3240,0.1639,0.1639,0.1685,0.1685
63,3780,0.129,0.129,0.1608,0.1608
63,4320,0.1681,0.1681,0.1495,0.1495
63,4860,0.1729,0.1729,0.1281,0.1281
64,0,0.1292,0.1292,0.1325,0.1325
64,540,0.0877,0.0877,0.1502,0.1502
64,1080,0.1794,0.1794,0.1667,0.1667
64,1620,0.1576,0.1576,0.1864,0.1864
64,2160,0.158,0.158,0.1573,0.1573
64,2700,0.1433,0.1433,0.1405,0.1405
64,3240,0.1639,0.1639,0.1364,0.1364
64,3780,0.129,0.129,0.1424,0.1424
64,4320,0.1681,0.1681,0.1315,0.1315
64,4860,0.1729,0.1729,0.1566,0.1566
65,0,0.1292,0.1292,0.1746,0.1746
65,540,0.0877,0.0877,0.1582,0.1582
65,1080,0.1794,0.1794,0.1603,0.1603
65,1620,0.1576,0.1576,0.129,0.129
65,2160,0.158,0.158,0.1509,0.1509
65,2700,0.1433,0.1433,0.1504,0.1504
65,3240,0.1639,0.1639,0.1446,0.1446
65,3780,0.129,0.129,0.1786,0.1786
65,4320,0.1681,0.1681,0.1547,0.1547
65,4860,0.1729,0.1729,0.1638,0.1638
66,0,0.1292,0.1292,0.1488,0.1488
66,540,0.0877,0.0877,0.1725,0.1725
66,1080,0.1794,0.1794,0.1609,0.1609
66,1620,0.1576,0.1576,0.123,0.123
66,2160,0.158,0.158,0.1491,0.1491
66,2700,0.1433,0.1433,0.1707,0.1707
66,3240,0.1639,0.1639,0.1475,0.1475
66,3780,0.129,0.129,0.1484,0.1484
66,4320,0.1681,0.1681,0.142,0.142
66,4860,0.1729,0.1729,0.143,0.143
67,0,0.1292,0.1292,0.1319,0.1319
67,540,0.0877,0.0877,0.1662,0.1662
67,1080,0.1794,0.1794,0.1649,0.1649
67,1620,0.1576,0.1576,0.1792,0.1792
67,2160,0.158,0.158,0.1547,0.1547
67,2700,0.1433,0.1433,0.1514,0.1514
67,3240,0.1639,0.1639,0.1214,0.1214
67,3780,0.129,0.129,0.1728,0.1728
67,4320,0.1681,0.1681,0.1229,0.1229
67,4860,0.1729,0.1729,0.1531,0.1531
68,0,0.1292,0.1292,0.1552,0.1552
68,540,0.0877,0.0877,0.1571,0.1571
68,1080,0.1794,0.1794,0.1199,0.1199
68,1620,0.1576,0.1576,0.1459,0.1459
68,2160,0.158,0.158,0.1783,0.1783
68,2700,0.1433,0.1433,0.1866,0.1866
68,3240,0.1639,0.1639,0.1882,0.1882
68,3780,0.129,0.129,0.1539,0.1539
68,4320,0.1681,0.1681,0.1256,0.1256
68,4860,0.1729,0.1729,0.1496,0.1496
69,0,0.1292,0.1292,0.1758,0.1758
69,540,0.0877,0.0877,0.1338,0.1338
69,1080,0.1794,0.1794,0.155,0.155
69,1620,0.1576,0.1576,0.1469,0.1469
69,2160,0.158,0.158,0.1291,0.1291
69,2700,0.1433,0.1433,0.1555,0.1555
69,3240,0.1639,0.1639,0.1143,0.1143
69,3780,0.129,0.129,0.1285,0.1285
69,4320,0.1681,0.1681,0.1204,0.1204
69,4860,0.1729,0.1729,0.1495,0.1495
