epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
57,0,0.0879,0.0879,0.1125,0.1125
57,540,0.0581,0.0581,0.1224,0.1224
57,1080,0.0998,0.0998,0.1226,0.1226
57,1620,0.074,0.074,0.1264,0.1264
57,2160,0.063,0.063,0.086,0.086
57,2700,0.0775,0.0775,0.1179,0.1179
57,3240,0.0562,0.0562,0.0873,0.0873
57,3780,0.0716,0.0716,0.1408,0.1408
57,4320,0.0964,0.0964,0.134,0.134
57,4860,0.1318,0.1318,0.1403,0.1403
58,0,0.0808,0.0808,0.0754,0.0754
58,540,0.0755,0.0755,0.1182,0.1182
58,1080,0.107,0.107,0.1583,0.1583
58,1620,0.0589,0.0589,0.1237,0.1237
58,2160,0.0663,0.0663,0.1257,0.1257
58,2700,0.0743,0.0743,0.1008,0.1008
58,3240,0.0547,0.0547,0.0869,0.0869
58,3780,0.0718,0.0718,0.0725,0.0725
58,4320,0.086,0.086,0.0975,0.0975
58,4860,0.0988,0.0988,0.1233,0.1233
59,0,0.0813,0.0813,0.1243,0.1243
59,540,0.063,0.063,0.124,0.124
59,1080,0.0961,0.0961,0.1385,0.1385
59,1620,0.0516,0.0516,0.1032,0.1032
59,2160,0.0649,0.0649,0.1192,0.1192
59,2700,0.0782,0.0782,0.1104,0.1104
59,3240,0.063,0.063,0.1455,0.1455
59,3780,0.1209,0.1209,0.1265,0.1265
59,4320,0.1048,0.1048,0.1131,0.1131
59,4860,0.0728,0.0728,0.1116,0.1116
60,0,0.069,0.069,0.1146,0.1146
60,540,0.0678,0.0678,0.141,0.141
60,1080,0.1015,0.1015,0.1491,0.1491
60,1620,0.0439,0.0439,0.1245,0.1245
60,2160,0.0733,0.0733,0.0861,0.0861
60,2700,0.0746,0.0746,0.1195,0.1195
60,3240,0.0571,0.0571,0.16,0.16
60,3780,0.0861,0.0861,0.0981,0.0981
60,4320,0.096,0.096,0.1505,0.1505
60,4860,0.0756,0.0756,0.1099,0.1099
61,0,0.0696,0.0696,0.141,0.141
61,540,0.0589,0.0589,0.1356,0.1356
61,1080,0.0928,0.0928,0.1347,0.1347
61,1620,0.0474,0.0474,0.1299,0.1299
61,2160,0.0772,0.0772,0.1196,0.1196
61,2700,0.074,0.074,0.1102,0.1102
61,3240,0.0537,0.0537,0.1034,0.1034
61,3780,0.0812,0.0812,0.0892,0.0892
61,4320,0.0986,0.0986,0.1193,0.1193
61,4860,0.0603,0.0603,0.1046,0.1046
62,0,0.0776,0.0776,0.1273,0.1273
62,540,0.0652,0.0652,0.1317,0.1317
62,1080,0.0949,0.0949,0.115,0.115
62,1620,0.0923,0.0923,0.1036,0.1036
62,2160,0.0659,0.0659,0.1321,0.1321
62,2700,0.0814,0.0814,0.1333,0.1333
62,3240,0.0635,0.0635,0.1117,0.1117
62,3780,0.0662,0.0662,0.1535,0.1535
62,4320,0.0823,0.0823,0.1194,0.1194
62,4860,0.0715,0.0715,0.1511,0.1511
63,0,0.0836,0.0836,0.1483,0.1483
63,540,0.0574,0.0574,0.1494,0.1494
63,1080,0.1049,0.1049,0.1523,0.1523
63,1620,0.0956,0.0956,0.1518,0.1518
63,2160,0.0711,0.0711,0.1242,0.1242
63,2700,0.0727,0.0727,0.0958,0.0958
63,3240,0.0934,0.0934,0.1219,0.1219
63,3780,0.076,0.076,0.1206,0.1206
63,4320,0.0848,0.0848,0.1218,0.1218
63,4860,0.0725,0.0725,0.1342,0.1342
64,0,0.09,0.09,0.1476,0.1476
64,540,0.0659,0.0659,0.1304,0.1304
64,1080,0.093,0.093,0.1046,0.1046
64,1620,0.0741,0.0741,0.1617,0.1617
64,2160,0.0896,0.0896,0.123,0.123
64,2700,0.0846,0.0846,0.1295,0.1295
64,3240,0.0656,0.0656,0.1287,0.1287
64,3780,0.0679,0.0679,0.1356,0.1356
64,4320,0.0904,0.0904,0.1447,0.1447
64,4860,0.0813,0.0813,0.1421,0.1421
65,0,0.0755,0.0755,0.104,0.104
65,540,0.0918,0.0918,0.1292,0.1292
65,1080,0.0826,0.0826,0.1071,0.1071
65,1620,0.0561,0.0561,0.1773,0.1773
65,2160,0.1116,0.1116,0.1424,0.1424
65,2700,0.0678,0.0678,0.1379,0.1379
65,3240,0.0521,0.0521,0.1137,0.1137
65,3780,0.069,0.069,0.1303,0.1303
65,4320,0.1417,0.1417,0.103,0.103
65,4860,0.0811,0.0811,0.1389,0.1389
66,0,0.0741,0.0741,0.1068,0.1068
66,540,0.077,0.077,0.1365,0.1365
66,1080,0.0773,0.0773,0.1403,0.1403
66,1620,0.0602,0.0602,0.1236,0.1236
66,2160,0.0868,0.0868,0.1505,0.1505
66,2700,0.0702,0.0702,0.1052,0.1052
66,3240,0.0498,0.0498,0.0791,0.0791
66,3780,0.055,0.055,0.1171,0.1171
66,4320,0.1399,0.1399,0.0967,0.0967
66,4860,0.074,0.074,0.1031,0.1031
67,0,0.0917,0.0917,0.1214,0.1214
67,540,0.0783,0.0783,0.1562,0.1562
67,1080,0.0802,0.0802,0.1407,0.1407
67,1620,0.0464,0.0464,0.1571,0.1571
67,2160,0.1125,0.1125,0.1531,0.1531
67,2700,0.0768,0.0768,0.1562,0.1562
67,3240,0.0691,0.0691,0.1205,0.1205
67,3780,0.0568,0.0568,0.1148,0.1148
67,4320,0.1183,0.1183,0.1322,0.1322
67,4860,0.059,0.059,0.1162,0.1162
68,0,0.0827,0.0827,0.124,0.124
68,540,0.0716,0.0716,0.1477,0.1477
68,1080,0.0736,0.0736,0.1083,0.1083
68,1620,0.0467,0.0467,0.119,0.119
68,2160,0.093,0.093,0.1431,0.1431
68,2700,0.0781,0.0781,0.1235,0.1235
68,3240,0.1036,0.1036,0.1601,0.1601
68,3780,0.071,0.071,0.1154,0.1154
68,4320,0.0902,0.0902,0.1265,0.1265
68,4860,0.0777,0.0777,0.1011,0.1011
69,0,0.0783,0.0783,0.1534,0.1534
69,540,0.0666,0.0666,0.127,0.127
69,1080,0.0986,0.0986,0.1269,0.1269
69,1620,0.054,0.054,0.108,0.108
69,2160,0.0956,0.0956,0.1384,0.1384
69,2700,0.0744,0.0744,0.1038,0.1038
69,3240,0.0958,0.0958,0.1115,0.1115
69,3780,0.0683,0.0683,0.1235,0.1235
69,4320,0.0813,0.0813,0.1313,0.1313
69,4860,0.0863,0.0863,0.1242,0.1242
