epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
20,540,156.9,156.9,157.9,157.9
20,1080,196.5,196.5,150.95,150.95
20,1620,158.9,158.9,152.9,152.9
20,2160,158.15,158.15,180.4,180.4
20,2700,153.45,153.45,169.35,169.35
20,3240,183.75,183.75,171.55,171.55
20,3780,139.45,139.45,145.95,145.95
20,4320,167.15,167.15,174.2,174.2
20,4860,150.55,150.55,165.35,165.35
21,0,169.65,169.65,143.3,143.3
21,540,156.9,156.9,139.85,139.85
21,1080,196.5,196.5,149.95,149.95
21,1620,158.9,158.9,185.7,185.7
21,2160,158.15,158.15,149.15,149.15
21,2700,153.45,153.45,144.05,144.05
21,3240,183.75,183.75,141.85,141.85
21,3780,139.45,139.45,123.2,123.2
21,4320,167.15,167.15,148.05,148.05
21,4860,150.55,150.55,121.6,121.6
22,0,169.65,169.65,155.55,155.55
22,540,156.9,156.9,184.3,184.3
22,1080,196.5,196.5,149.35,149.35
22,1620,158.9,158.9,144.4,144.4
22,2160,158.15,158.15,137.05,137.05
22,2700,153.45,153.45,177.2,177.2
22,3240,183.75,183.75,157.55,157.55
22,3780,139.45,139.45,116.6,116.6
22,4320,167.15,167.15,155.0,155.0
22,4860,150.55,150.55,138.95,138.95
23,0,169.65,169.65,153.45,153.45
23,540,156.9,156.9,112.0,112.0
23,1080,196.5,196.5,153.1,153.1
23,1620,158.9,158.9,165.0,165.0
23,2160,158.15,158.15,171.3,171.3
23,2700,153.45,153.45,141.5,141.5
23,3240,183.75,183.75,166.3,166.3
23,3780,139.45,139.45,134.65,134.65
23,4320,167.15,167.15,184.2,184.2
23,4860,150.55,150.55,148.8,148.8
24,0,169.65,169.65,155.4,155.4
24,540,156.9,156.9,161.05,161.05
24,1080,196.5,196.5,145.35,145.35
24,1620,158.9,158.9,134.65,134.65
24,2160,158.15,158.15,133.85,133.85
24,2700,153.45,153.45,188.4,188.4
24,3240,183.75,183.75,118.15,118.15
24,3780,139.45,139.45,168.95,168.95
24,4320,167.15,167.15,109.35,109.35
24,4860,150.55,150.55,172.0,172.0
25,0,169.65,169.65,178.25,178.25
25,540,156.9,156.9,152.75,152.75
25,1080,196.5,196.5,153.45,153.45
25,1620,158.9,158.9,142.65,142.65
25,2160,158.15,158.15,158.65,158.65
25,2700,153.45,153.45,175.4,175.4
25,3240,183.75,183.75,148.3,148.3
25,3780,139.45,139.45,165.0,165.0
25,4320,167.15,167.15,147.15,147.15
25,4860,150.55,150.55,151.8,151.8
26,0,169.65,169.65,178.0,178.0
26,540,156.9,156.9,144.85,144.85
26,1080,196.5,196.5,142.3,142.3
26,1620,158.9,158.9,145.4,145.4
26,2160,158.15,158.15,137.65,137.65
26,2700,153.45,153.45,110.9,110.9
26,3240,183.75,183.75,171.0,171.0
26,3780,139.45,139.45,160.65,160.65
26,4320,167.15,167.15,145.4,145.4
26,4860,150.55,150.55,141.55,141.55
27,0,169.65,169.65,145.35,145.35
27,540,156.9,156.9,105.5,105.5
27,1080,196.5,196.5,154.95,154.95
27,1620,158.9,158.9,162.5,162.5
27,2160,158.15,158.15,136.75,136.75
27,2700,153.45,153.45,166.65,166.65
27,3240,183.75,183.75,165.45,165.45
27,3780,139.45,139.45,131.95,131.95
27,4320,167.15,167.15,163.1,163.1
27,4860,150.55,150.55,139.15,139.15
28,0,169.65,169.65,118.25,118.25
28,540,156.9,156.9,158.9,158.9
28,1080,196.5,196.5,188.7,188.7
28,1620,158.9,158.9,170.95,170.95
28,2160,158.15,158.15,142.0,142.0
28,2700,153.45,153.45,127.35,127.35
28,3240,183.75,183.75,123.75,123.75
28,3780,139.45,139.45,168.8,168.8
28,4320,167.15,167.15,182.9,182.9
28,4860,150.55,150.55,151.2,151.2
29,0,169.65,169.65,167.15,167.15
29,540,156.9,156.9,159.95,159.95
29,1080,196.5,196.5,123.8,123.8
29,1620,158.9,158.9,147.5,147.5
29,2160,158.15,158.15,188.35,188.35
29,2700,153.45,153.45,125.35,125.35
29,3240,183.75,183.75,155.0,155.0
29,3780,139.45,139.45,124.65,124.65
29,4320,167.15,167.15,149.9,149.9
29,4860,150.55,150.55,148.0,148.0
30,0,169.65,169.65,178.5,178.5
30,540,156.9,156.9,192.25,192.25
30,1080,196.5,196.5,165.1,165.1
30,1620,158.9,158.9,122.7,122.7
30,2160,158.15,158.15,142.2,142.2
30,2700,153.45,153.45,178.55,178.55
30,3240,183.75,183.75,127.4,127.4
30,3780,139.45,139.45,176.35,176.35
30,4320,167.15,167.15,169.45,169.45
30,4860,150.55,150.55,155.55,155.55
31,0,169.65,169.65,143.25,143.25
31,540,156.9,156.9,178.5,178.5
31,1080,196.5,196.5,157.2,157.2
31,1620,158.9,158.9,151.4,151.4
31,2160,158.15,158.15,159.85,159.85
31,2700,153.45,153.45,134.25,134.25
31,3240,183.75,183.75,117.7,117.7
31,3780,139.45,139.45,124.75,124.75
31,4320,167.15,167.15,150.25,150.25
31,4860,150.55,150.55,142.05,142.05
32,0,169.65,169.65,101.2,101.2
32,540,156.9,156.9,152.5,152.5
32,1080,196.5,196.5,181.65,181.65
32,1620,158.9,158.9,153.35,153.35
32,2160,158.15,158.15,166.85,166.85
32,2700,153.45,153.45,138.2,138.2
32,3240,183.75,183.75,160.6,160.6
32,3780,139.45,139.45,151.05,151.05
32,4320,167.15,167.15,189.4,189.4
32,4860,150.55,150.55,165.55,165.55
33,0,169.65,169.65,164.95,164.95
33,540,156.9,156.9,132.45,132.45
33,1080,196.5,196.5,132.65,132.65
33,1620,158.9,158.9,170.05,170.05
33,2160,158.15,158.15,105.2,105.2
33,2700,153.45,153.45,153.35,153.35
33,3240,183.75,183.75,151.5,151.5
33,3780,139.45,139.45,134.95,134.95
33,4320,167.15,167.15,148.1,148.1
33,4860,150.55,150.55,125.45,125.45
34,0,169.65,169.65,145.5,145.5
34,540,156.9,156.9,124.4,124.4
34,1080,196.5,196.5,165.95,165.95
34,1620,158.9,158.9,182.5,182.5
34,2160,158.15,158.15,146.45,146.45
34,2700,153.45,153.45,162.5,162.5
34,3240,183.75,183.75,158.0,158.0
34,3780,139.45,139.45,137.3,137.3
34,4320,167.15,167.15,136.75,136.75
34,4860,150.55,150.55,119.25,119.25
35,0,169.65,169.65,131.25,131.25
35,540,156.9,156.9,138.1,138.1
35,1080,196.5,196.5,203.5,203.5
35,1620,158.9,158.9,111.4,111.4
35,2160,158.15,158.15,162.6,162.6
35,2700,153.45,153.45,115.45,115.45
35,3240,183.75,183.75,151.0,151.0
35,3780,139.45,139.45,111.35,111.35
35,4320,167.15,167.15,159.15,159.15
35,4860,150.55,150.55,186.75,186.75
36,0,169.65,169.65,145.85,145.85
36,540,156.9,156.9,170.05,170.05
36,1080,196.5,196.5,113.5,113.5
36,1620,158.9,158.9,136.0,136.0
36,2160,158.15,158.15,126.05,126.05
36,2700,153.45,153.45,156.15,156.15
36,3240,183.75,183.75,140.45,140.45
36,3780,139.45,139.45,132.4,132.4
36,4320,167.15,167.15,129.0,129.0
36,4860,150.55,150.55,127.25,127.25
37,0,169.65,169.65,119.1,119.1
37,540,156.9,156.9,136.45,136.45
37,1080,196.5,196.5,160.45,160.45
37,1620,158.9,158.9,135.4,135.4
37,2160,158.15,158.15,172.65,172.65
37,2700,153.45,153.45,157.6,157.6
37,3240,183.75,183.75,147.45,147.45
37,3780,139.45,139.45,151.25,151.25
37,4320,167.15,167.15,142.25,142.25
37,4860,150.55,150.55,137.85,137.85
38,0,169.65,169.65,142.6,142.6
38,540,156.9,156.9,138.35,138.35
38,1080,196.5,196.5,168.7,168.7
38,1620,158.9,158.9,173.9,173.9
38,2160,158.15,158.15,116.15,116.15
38,2700,153.45,153.45,137.25,137.25
38,3240,183.75,183.75,165.95,165.95
38,3780,139.45,139.45,146.2,146.2
38,4320,167.15,167.15,139.1,139.1
38,4860,150.55,150.55,135.25,135.25
39,0,169.65,169.65,172.55,172.55
39,540,156.9,156.9,169.6,169.6
39,1080,196.5,196.5,148.65,148.65
39,1620,158.9,158.9,126.65,126.65
39,2160,158.15,158.15,153.35,153.35
39,2700,153.45,153.45,158.15,158.15
39,3240,183.75,183.75,159.65,159.65
39,3780,139.45,139.45,153.2,153.2
39,4320,167.15,167.15,183.0,183.0
39,4860,150.55,150.55,132.2,132.2
40,0,169.65,169.65,158.35,158.35
40,540,156.9,156.9,157.6,157.6
40,1080,196.5,196.5,145.2,145.2
40,1620,158.9,158.9,115.5,115.5
40,2160,158.15,158.15,143.15,143.15
40,2700,153.45,153.45,140.15,140.15
40,3240,183.75,183.75,141.5,141.5
40,3780,139.45,139.45,131.05,131.05
40,4320,167.15,167.15,150.6,150.6
40,4860,150.55,150.55,145.7,145.7
41,0,169.65,169.65,134.15,134.15
41,540,156.9,156.9,138.85,138.85
41,1080,196.5,196.5,165.8,165.8
41,1620,158.9,158.9,152.45,152.45
41,2160,158.15,158.15,164.6,164.6
41,2700,153.45,153.45,155.7,155.7
41,3240,183.75,183.75,179.25,179.25
41,3780,139.45,139.45,161.65,161.65
41,4320,167.15,167.15,154.3,154.3
41,4860,150.55,150.55,145.6,145.6
42,0,169.65,169.65,151.2,151.2
42,540,156.9,156.9,155.15,155.15
42,1080,196.5,196.5,169.75,169.75
42,1620,158.9,158.9,165.6,165.6
42,2160,158.15,158.15,165.85,165.85
42,2700,153.45,153.45,145.15,145.15
42,3240,183.75,183.75,145.4,145.4
42,3780,139.45,139.45,113.55,113.55
42,4320,167.15,167.15,161.7,161.7
42,4860,150.55,150.55,138.75,138.75
43,0,169.65,169.65,169.85,169.85
43,540,156.9,156.9,150.3,150.3
43,1080,196.5,196.5,129.5,129.5
43,1620,158.9,158.9,147.9,147.9
43,2160,158.15,158.15,174.4,174.4
43,2700,153.45,153.45,150.75,150.75
43,3240,183.75,183.75,186.45,186.45
43,3780,139.45,139.45,140.3,140.3
43,4320,167.15,167.15,134.95,134.95
43,4860,150.55,150.55,160.0,160.0
44,0,169.65,169.65,118.8,118.8
44,540,156.9,156.9,171.65,171.65
44,1080,196.5,196.5,145.95,145.95
44,1620,158.9,158.9,161.85,161.85
44,2160,158.15,158.15,154.95,154.95
44,2700,153.45,153.45,182.4,182.4
44,3240,183.75,183.75,145.85,145.85
44,3780,139.45,139.45,121.95,121.95
44,4320,167.15,167.15,132.55,132.55
44,4860,150.55,150.55,152.5,152.5
45,0,169.65,169.65,178.05,178.05
45,540,156.9,156.9,166.6,166.6
45,1080,196.5,196.5,160.75,160.75
45,1620,158.9,158.9,190.55,190.55
45,2160,158.15,158.15,140.35,140.35
45,2700,153.45,153.45,176.95,176.95
45,3240,183.75,183.75,191.25,191.25
45,3780,139.45,139.45,181.0,181.0
45,4320,167.15,167.15,138.85,138.85
45,4860,150.55,150.55,173.35,173.35
46,0,169.65,169.65,177.35,177.35
46,540,156.9,156.9,122.45,122.45
46,1080,196.5,196.5,142.75,142.75
46,1620,158.9,158.9,157.15,157.15
46,2160,158.15,158.15,148.3,148.3
46,2700,153.45,153.45,122.2,122.2
46,3240,183.75,183.75,163.6,163.6
46,3780,139.45,139.45,169.35,169.35
46,4320,167.15,167.15,153.15,153.15
46,4860,150.55,150.55,144.35,144.35
47,0,169.65,169.65,135.7,135.7
47,540,156.9,156.9,160.8,160.8
47,1080,196.5,196.5,170.6,170.6
47,1620,158.9,158.9,133.25,133.25
47,2160,158.15,158.15,161.9,161.9
47,2700,153.45,153.45,92.95,92.95
47,3240,183.75,183.75,114.85,114.85
47,3780,139.45,139.45,132.2,132.2
47,4320,167.15,167.15,148.65,148.65
47,4860,150.55,150.55,179.6,179.6
48,0,169.65,169.65,136.5,136.5
48,540,156.9,156.9,137.75,137.75
48,1080,196.5,196.5,155.6,155.6
48,1620,158.9,158.9,134.65,134.65
48,2160,158.15,158.15,115.7,115.7
48,2700,153.45,153.45,118.8,118.8
48,3240,183.75,183.75,153.3,153.3
48,3780,139.45,139.45,148.85,148.85
48,4320,167.15,167.15,181.8,181.8
48,4860,150.55,150.55,140.2,140.2
49,0,169.65,169.65,136.9,136.9
49,540,156.9,156.9,135.55,135.55
49,1080,196.5,196.5,150.8,150.8
49,1620,158.9,158.9,154.85,154.85
49,2160,158.15,158.15,158.15,158.15
49,2700,153.45,153.45,149.8,149.8
49,3240,183.75,183.75,142.7,142.7
49,3780,139.45,139.45,197.65,197.65
49,4320,167.15,167.15,140.1,140.1
49,4860,150.55,150.55,127.45,127.45
50,0,169.65,169.65,150.45,150.45
50,540,156.9,156.9,140.25,140.25
50,1080,196.5,196.5,153.15,153.15
50,1620,158.9,158.9,130.6,130.6
50,2160,158.15,158.15,164.6,164.6
50,2700,153.45,153.45,131.35,131.35
50,3240,183.75,183.75,178.6,178.6
50,3780,139.45,139.45,146.7,146.7
50,4320,167.15,167.15,137.15,137.15
50,4860,150.55,150.55,130.75,130.75
51,0,169.65,169.65,134.35,134.35
