epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
56,2160,1.2411,1.2411,1.279,1.279
56,2700,1.2473,1.2473,1.2137,1.2137
56,3240,1.3073,1.3073,1.3079,1.3079
56,3780,1.2702,1.2702,1.2151,1.2151
56,4320,1.2164,1.2164,1.2141,1.2141
56,4860,1.2887,1.2887,1.2715,1.2715
57,0,1.2465,1.2465,1.2324,1.2324
57,540,1.2134,1.2134,1.2531,1.2531
57,1080,1.3165,1.3165,1.2822,1.2822
57,1620,1.2044,1.2044,1.234,1.234
57,2160,1.2411,1.2411,1.2462,1.2462
57,2700,1.2473,1.2473,1.2376,1.2376
57,3240,1.3073,1.3073,1.2367,1.2367
57,3780,1.2702,1.2702,1.2572,1.2572
57,4320,1.2164,1.2164,1.2769,1.2769
57,4860,1.2887,1.2887,1.2692,1.2692
58,0,1.2465,1.2465,1.2631,1.2631
58,540,1.2134,1.2134,1.246,1.246
58,1080,1.3165,1.3165,1.2517,1.2517
58,1620,1.2044,1.2044,1.2153,1.2153
58,2160,1.2411,1.2411,1.2883,1.2883
58,2700,1.2473,1.2473,1.1877,1.1877
58,3240,1.3073,1.3073,1.3088,1.3088
58,3780,1.2702,1.2702,1.255,1.255
58,4320,1.2164,1.2164,1.2161,1.2161
58,4860,1.2887,1.2887,1.2208,1.2208
59,0,1.2465,1.2465,1.2747,1.2747
59,540,1.2134,1.2134,1.2504,1.2504
59,1080,1.3165,1.3165,1.2592,1.2592
59,1620,1.2044,1.2044,1.2114,1.2114
59,2160,1.2411,1.2411,1.2989,1.2989
59,2700,1.2473,1.2473,1.2328,1.2328
59,3240,1.3073,1.3073,1.2175,1.2175
59,3780,1.2702,1.2702,1.2662,1.2662
59,4320,1.2164,1.2164,1.2927,1.2927
59,4860,1.2887,1.2887,1.1941,1.1941
60,0,1.2465,1.2465,1.2074,1.2074
60,540,1.2134,1.2134,1.2601,1.2601
60,1080,1.3165,1.3165,1.2029,1.2029
60,1620,1.2044,1.2044,1.2305,1.2305
60,2160,1.2411,1.2411,1.3249,1.3249
60,2700,1.2473,1.2473,1.2344,1.2344
60,3240,1.3073,1.3073,1.2419,1.2419
60,3780,1.2702,1.2702,1.2992,1.2992
60,4320,1.2164,1.2164,1.2335,1.2335
60,4860,1.2887,1.2887,1.248,1.248
61,0,1.2465,1.2465,1.2173,1.2173
61,540,1.2134,1.2134,1.2252,1.2252
61,1080,1.3165,1.3165,1.3627,1.3627
61,1620,1.2044,1.2044,1.2617,1.2617
61,2160,1.2411,1.2411,1.2285,1.2285
61,2700,1.2473,1.2473,1.2481,1.2481
61,3240,1.3073,1.3073,1.2631,1.2631
61,3780,1.2702,1.2702,1.3052,1.3052
61,4320,1.2164,1.2164,1.2607,1.2607
61,4860,1.2887,1.2887,1.2997,1.2997
62,0,1.2465,1.2465,1.272,1.272
62,540,1.2134,1.2134,1.2541,1.2541
62,1080,1.3165,1.3165,1.2233,1.2233
62,1620,1.2044,1.2044,1.2943,1.2943
62,2160,1.2411,1.2411,1.232,1.232
62,2700,1.2473,1.2473,1.2625,1.2625
62,3240,1.3073,1.3073,1.301,1.301
62,3780,1.2702,1.2702,1.2386,1.2386
62,4320,1.2164,1.2164,1.2859,1.2859
62,4860,1.2887,1.2887,1.2353,1.2353
63,0,1.2465,1.2465,1.216,1.216
63,540,1.2134,1.2134,1.1973,1.1973
63,1080,1.3165,1.3165,1.2275,1.2275
63,1620,1.2044,1.2044,1.2541,1.2541
63,2160,1.2411,1.2411,1.2454,1.2454
63,2700,1.2473,1.2473,1.2395,1.2395
63,3240,1.3073,1.3073,1.1931,1.1931
63,3780,1.2702,1.2702,1.2909,1.2909
63,4320,1.2164,1.2164,1.2414,1.2414
63,4860,1.2887,1.2887,1.2247,1.2247
64,0,1.2465,1.2465,1.1941,1.1941
64,540,1.2134,1.2134,1.1744,1.1744
64,1080,1.3165,1.3165,1.2246,1.2246
64,1620,1.2044,1.2044,1.2194,1.2194
64,2160,1.2411,1.2411,1.2428,1.2428
64,2700,1.2473,1.2473,1.2398,1.2398
64,3240,1.3073,1.3073,1.2241,1.2241
64,3780,1.2702,1.2702,1.2349,1.2349
64,4320,1.2164,1.2164,1.2337,1.2337
64,4860,1.2887,1.2887,1.2143,1.2143
65,0,1.2465,1.2465,1.3094,1.3094
65,540,1.2134,1.2134,1.2384,1.2384
65,1080,1.3165,1.3165,1.3049,1.3049
65,1620,1.2044,1.2044,1.2293,1.2293
65,2160,1.2411,1.2411,1.2847,1.2847
65,2700,1.2473,1.2473,1.2561,1.2561
65,3240,1.3073,1.3073,1.21,1.21
65,3780,1.2702,1.2702,1.2372,1.2372
65,4320,1.2164,1.2164,1.2819,1.2819
65,4860,1.2887,1.2887,1.1925,1.1925
66,0,1.2465,1.2465,1.2489,1.2489
66,540,1.2134,1.2134,1.2136,1.2136
66,1080,1.3165,1.3165,1.2137,1.2137
66,1620,1.2044,1.2044,1.229,1.229
66,2160,1.2411,1.2411,1.227,1.227
66,2700,1.2473,1.2473,1.2564,1.2564
66,3240,1.3073,1.3073,1.2419,1.2419
66,3780,1.2702,1.2702,1.2275,1.2275
66,4320,1.2164,1.2164,1.234,1.234
66,4860,1.2887,1.2887,1.2575,1.2575
67,0,1.2465,1.2465,1.2344,1.2344
67,540,1.2134,1.2134,1.2861,1.2861
67,1080,1.3165,1.3165,1.2755,1.2755
67,1620,1.2044,1.2044,1.2289,1.2289
67,2160,1.2411,1.2411,1.2337,1.2337
67,2700,1.2473,1.2473,1.2751,1.2751
67,3240,1.3073,1.3073,1.3243,1.3243
67,3780,1.2702,1.2702,1.2552,1.2552
67,4320,1.2164,1.2164,1.2364,1.2364
67,4860,1.2887,1.2887,1.251,1.251
68,0,1.2465,1.2465,1.2353,1.2353
68,540,1.2134,1.2134,1.2574,1.2574
68,1080,1.3165,1.3165,1.2401,1.2401
68,1620,1.2044,1.2044,1.2343,1.2343
68,2160,1.2411,1.2411,1.2489,1.2489
68,2700,1.2473,1.2473,1.2222,1.2222
68,3240,1.3073,1.3073,1.2531,1.2531
68,3780,1.2702,1.2702,1.2582,1.2582
68,4320,1.2164,1.2164,1.2132,1.2132
68,4860,1.2887,1.2887,1.2437,1.2437
69,0,1.2465,1.2465,1.2063,1.2063
69,540,1.2134,1.2134,1.2351,1.2351
69,1080,1.3165,1.3165,1.2882,1.2882
69,1620,1.2044,1.2044,1.2416,1.2416
69,2160,1.2411,1.2411,1.2745,1.2745
69,2700,1.2473,1.2473,1.2755,1.2755
69,3240,1.3073,1.3073,1.2126,1.2126
69,3780,1.2702,1.2702,1.2155,1.2155
69,4320,1.2164,1.2164,1.1782,1.1782
69,4860,1.2887,1.2887,1.2633,1.2633
