epoch,step,train_m_loss,train_s_loss,test_m_loss,test_s_loss
57,540,4.9945,4.9945,4.5323,4.5323
57,1080,3.6872,3.6872,4.8841,4.8841
57,1620,4.5174,4.5174,5.1316,5.1316
57,2160,6.0357,6.0357,5.3795,5.3795
57,2700,5.5516,5.5516,5.3051,5.3051
57,3240,5.1254,5.1254,4.7144,4.7144
57,3780,4.9765,4.9765,6.3642,6.3642
57,4320,4.0489,4.0489,4.4512,4.4512
57,4860,5.2809,5.2809,3.7535,3.7535
58,0,6.8374,6.8374,3.9591,3.9591
58,540,4.9722,4.9722,6.0728,6.0728
58,1080,3.7466,3.7466,4.7215,4.7215
58,1620,4.5092,4.5092,3.8817,3.8817
58,2160,6.0957,6.0957,5.2522,5.2522
58,2700,5.5831,5.5831,4.7396,4.7396
58,3240,5.1735,5.1735,4.3981,4.3981
58,3780,4.9687,4.9687,4.4966,4.4966
58,4320,4.1181,4.1181,4.2202,4.2202
58,4860,5.3116,5.3116,5.5185,5.5185
59,0,6.7916,6.7916,4.7268,4.7268
59,540,4.9537,4.9537,4.5983,4.5983
59,1080,3.7768,3.7768,5.2817,5.2817
59,1620,4.5244,4.5244,5.2083,5.2083
59,2160,6.0953,6.0953,5.3187,5.3187
59,2700,5.5132,5.5132,4.5144,4.5144
59,3240,5.0699,5.0699,5.2221,5.2221
59,3780,4.8646,4.8646,4.1635,4.1635
59,4320,4.1009,4.1009,4.3683,4.3683
59,4860,5.3241,5.3241,5.9893,5.9893
60,0,6.8527,6.8527,5.3332,5.3332
60,540,4.9356,4.9356,4.6009,4.6009
60,1080,3.7974,3.7974,5.2131,5.2131
60,1620,4.3754,4.3754,4.8355,4.8355
60,2160,6.0285,6.0285,6.8246,6.8246
60,2700,5.4701,5.4701,4.7412,4.7412
60,3240,4.972,4.972,4.3868,4.3868
60,3780,4.7329,4.7329,4.5533,4.5533
60,4320,4.1182,4.1182,5.1508,5.1508
60,4860,5.3165,5.3165,4.757,4.757
61,0,6.8273,6.8273,5.5139,5.5139
61,540,4.9185,4.9185,5.4203,5.4203
61,1080,3.7187,3.7187,4.9367,4.9367
61,1620,4.4653,4.4653,4.8076,4.8076
61,2160,6.0528,6.0528,4.5041,4.5041
61,2700,5.4556,5.4556,3.7905,3.7905
61,3240,4.9767,4.9767,4.8878,4.8878
61,3780,4.7222,4.7222,5.0053,5.0053
61,4320,4.1085,4.1085,4.9644,4.9644
61,4860,5.3976,5.3976,4.58,4.58
62,0,6.8864,6.8864,5.4861,5.4861
62,540,4.929,4.929,4.1115,4.1115
62,1080,3.7827,3.7827,4.1761,4.1761
62,1620,4.3545,4.3545,4.5395,4.5395
62,2160,6.0653,6.0653,4.6029,4.6029
62,2700,5.4661,5.4661,3.2626,3.2626
62,3240,4.8559,4.8559,4.5563,4.5563
62,3780,4.7935,4.7935,3.5884,3.5884
62,4320,4.0386,4.0386,5.7616,5.7616
62,4860,5.3237,5.3237,5.4096,5.4096
63,0,6.8398,6.8398,4.9575,4.9575
63,540,4.8884,4.8884,4.8843,4.8843
63,1080,3.8211,3.8211,4.9272,4.9272
63,1620,4.2987,4.2987,5.1102,5.1102
63,2160,5.9849,5.9849,5.0893,5.0893
63,2700,5.4147,5.4147,5.0084,5.0084
63,3240,4.9395,4.9395,4.3331,4.3331
63,3780,4.6384,4.6384,4.2997,4.2997
63,4320,4.187,4.187,5.6716,5.6716
63,4860,5.2975,5.2975,4.2285,4.2285
64,0,6.7624,6.7624,4.9859,4.9859
64,540,4.9025,4.9025,4.9379,4.9379
64,1080,3.7156,3.7156,6.131,6.131
64,1620,4.2057,4.2057,4.6363,4.6363
64,2160,5.9672,5.9672,4.6562,4.6562
64,2700,5.4541,5.4541,4.8253,4.8253
64,3240,4.8604,4.8604,5.3153,5.3153
64,3780,4.5805,4.5805,4.6756,4.6756
64,4320,3.9805,3.9805,5.1774,5.1774
64,4860,5.3258,5.3258,4.5472,4.5472
65,0,6.7823,6.7823,4.6067,4.6067
65,540,4.8684,4.8684,4.7928,4.7928
65,1080,3.7179,3.7179,4.5763,4.5763
65,1620,4.2449,4.2449,4.0348,4.0348
65,2160,5.9725,5.9725,4.5155,4.5155
65,2700,5.448,5.448,5.1953,5.1953
65,3240,4.8663,4.8663,4.8078,4.8078
65,3780,4.5871,4.5871,4.914,4.914
65,4320,3.9989,3.9989,5.2544,5.2544
65,4860,5.2491,5.2491,5.043,5.043
66,0,6.7837,6.7837,4.376,4.376
66,540,4.9086,4.9086,3.5996,3.5996
66,1080,3.6782,3.6782,5.6266,5.6266
66,1620,4.247,4.247,4.7334,4.7334
66,2160,5.9858,5.9858,5.5155,5.5155
66,2700,5.4412,5.4412,4.5444,4.5444
66,3240,4.9167,4.9167,4.1174,4.1174
66,3780,4.4499,4.4499,5.8447,5.8447
66,4320,3.8231,3.8231,4.9857,4.9857
66,4860,5.1772,5.1772,4.3959,4.3959
67,0,6.7193,6.7193,4.586,4.586
67,540,4.8805,4.8805,5.1506,5.1506
67,1080,3.6649,3.6649,5.2086,5.2086
67,1620,4.1604,4.1604,6.067,6.067
67,2160,5.9541,5.9541,4.9995,4.9995
67,2700,5.3656,5.3656,5.7635,5.7635
67,3240,4.7782,4.7782,4.4035,4.4035
67,3780,4.5563,4.5563,5.2896,5.2896
67,4320,3.8794,3.8794,4.6141,4.6141
67,4860,5.2148,5.2148,4.7732,4.7732
68,0,6.7228,6.7228,5.0683,5.0683
68,540,4.8904,4.8904,5.3328,5.3328
68,1080,3.6321,3.6321,5.6496,5.6496
68,1620,4.0574,4.0574,4.4464,4.4464
68,2160,5.984,5.984,5.5392,5.5392
68,2700,5.3924,5.3924,5.5884,5.5884
68,3240,4.8188,4.8188,4.5674,4.5674
68,3780,4.4366,4.4366,5.9911,5.9911
68,4320,4.0583,4.0583,5.8703,5.8703
68,4860,5.2258,5.2258,4.6678,4.6678
69,0,6.6903,6.6903,6.1805,6.1805
69,540,4.8683,4.8683,4.2771,4.2771
69,1080,3.6181,3.6181,5.3503,5.3503
69,1620,3.8905,3.8905,4.8088,4.8088
69,2160,5.9053,5.9053,6.0541,6.0541
69,2700,5.2276,5.2276,5.2366,5.2366
69,3240,4.794,4.794,6.5112,6.5112
69,3780,4.3586,4.3586,4.7216,4.7216
69,4320,3.823,3.823,5.5723,5.5723
69,4860,5.0732,5.0732,4.9962,4.9962
